country_yq,country,year_quarter,year_quarter_aux,reer_index,exports_all,exports_imports,ca_gdp,debt_reserves,portfolio_pib,real_gdp_yoy,cpi_index,fiscal_gdp,creditgdp,lending_deposit,msci_index,fed_funds,vix,id,bo,br,cl,co,mx,py,pe,uy
CO2005Q2,CO,2005-Q2,1/4/2005,-0.003370567,0.108510685,0.981087204,-0.006931726,0.476386876,-0.019409442,0.069787753,0.048436473,0.035288494,0.307366756,2.05034642,-0.004870435,0.029433333,0.047369722,5,0,0,0,1,0,0,0,0
CO2005Q3,CO,2005-Q3,1/7/2005,-0.00998857,-0.017795619,0.943776472,-0.022890838,0.4200522,-0.001408874,0.058576645,0.048144215,0.039647923,0.306074109,2.120879121,0.107140755,0.0346,-0.090212887,5,0,0,0,1,0,0,0,0
CO2005Q4,CO,2005-Q4,1/10/2005,-0.016066733,0.052584134,0.983208115,-0.006575411,0.370730819,0.007160034,0.01445604,0.049509295,0.051548494,0.321593669,2.126101085,0.071327637,0.0398,0.042428351,5,0,0,0,1,0,0,0,0
CO2006Q1,CO,2006-Q1,1/1/2006,-0.043555374,0.054201058,0.976177733,-0.016965172,0.410870664,-0.009362358,0.064551712,0.041874442,0.034922003,0.312831016,2.232161417,0.155234137,0.044566667,-0.059582699,5,0,0,0,1,0,0,0,0
CO2006Q2,CO,2006-Q2,1/4/2006,-0.127312283,0.012981433,0.923556062,-0.017901136,0.367029128,-0.026173361,0.053888105,0.039530393,0.035814826,0.3124103,2.074181098,0.020202419,0.049066667,0.187692717,5,0,0,0,1,0,0,0,0
CO2006Q3,CO,2006-Q3,1/7/2006,-0.134201143,0.055716401,0.930987268,-0.017850619,0.389781029,0.042481415,0.077286365,0.044402038,0.038361503,0.31980341,1.982825551,-0.027720229,0.052466667,-0.06547489,5,0,0,0,1,0,0,0,0
CO2006Q4,CO,2006-Q4,1/10/2006,-0.095308229,0.054632434,0.926827639,-0.019129246,0.373425267,0.013447307,0.071939815,0.04228254,0.032126692,0.341727744,1.944983675,0.103190329,0.052466667,-0.209588342,5,0,0,0,1,0,0,0,0
CO2007Q1,CO,2007-Q1,1/1/2007,-0.074264354,-0.023234519,0.843419708,-0.044289102,0.437109225,0.001675891,0.066462965,0.051231581,0.027899812,0.319867206,1.904439865,0.07063538,0.052566667,0.129739419,5,0,0,0,1,0,0,0,0
CO2007Q2,CO,2007-Q2,1/4/2007,-0.006115166,0.088820367,0.899486444,-0.02746972,0.527812666,0.01701454,0.067843599,0.059876282,0.026172679,0.314600105,1.936555478,0.100797714,0.0525,0.088917674,5,0,0,0,1,0,0,0,0
CO2007Q3,CO,2007-Q3,1/7/2007,-0.043876347,0.056447843,0.914949462,-0.026923077,0.479441131,0.016516725,0.068703011,0.051905731,0.026343662,0.327811557,1.92202053,0.088565499,0.050733333,0.452471544,5,0,0,0,1,0,0,0,0
CO2007Q4,CO,2007-Q4,1/10/2007,-0.06677205,0.15160977,0.975921102,-0.01998213,0.481960371,0.000912889,0.066547622,0.052836473,0.03342196,0.350899737,1.913771691,0.13569273,0.044966667,0.020204584,5,0,0,0,1,0,0,0,0
CO2008Q1,CO,2008-Q1,1/1/2008,-0.039119377,0.042173628,0.97409646,-0.022128761,0.321783756,-0.003085018,0.051238063,0.059087169,0.036651644,0.346141708,1.790884718,-0.102482852,0.031766667,0.170309512,5,0,0,0,1,0,0,0,0
CO2008Q2,CO,2008-Q2,1/4/2008,0.008114518,0.102100675,0.994494192,-0.017008472,0.331801216,-0.007632343,0.047734239,0.062381473,0.027243484,0.343579164,1.771116708,0.033920258,0.020866667,-0.233880591,5,0,0,0,1,0,0,0,0
CO2008Q3,CO,2008-Q3,1/7/2008,-0.068001519,-0.010640464,0.959547695,-0.025640729,0.298639379,-0.001696007,0.032694215,0.073807464,0.023693302,0.347301068,1.755848417,-0.205998598,0.0194,0.192975798,5,0,0,0,1,0,0,0,0
CO2008Q4,CO,2008-Q4,1/10/2008,-0.170132415,-0.145986685,0.866111241,-0.044207043,0.249288578,-0.007393789,0.004618696,0.074938064,0.016474275,0.359570003,1.73718272,-0.52909797,0.005066667,0.848862581,5,0,0,0,1,0,0,0,0
CO2009Q1,CO,2009-Q1,1/1/2009,-0.195876221,-0.035112828,0.950464052,-0.019120187,0.273900397,0.019377184,0.002563236,0.063834897,0.010071232,0.355725653,1.849982432,-0.044029371,0.001833333,-0.264002878,5,0,0,0,1,0,0,0,0
CO2009Q2,CO,2009-Q2,1/4/2009,-0.154216578,-0.035454235,0.982024132,-0.014534899,0.224038829,0.007830401,0.005134558,0.046555599,0.007553686,0.351743948,2.128475479,0.276688933,0.0018,-0.309678851,5,0,0,0,1,0,0,0,0
CO2009Q3,CO,2009-Q3,1/7/2009,-0.090764801,0.073798817,0.991312672,-0.02212594,0.200976143,0.029025837,0.003930119,0.031527085,0.004001186,0.352519269,2.315653106,0.17041833,0.001566667,-0.258844548,5,0,0,0,1,0,0,0,0
CO2009Q4,CO,2009-Q4,1/10/2009,-0.091442123,0.080061786,0.998151213,-0.022657875,0.264873474,0.021812503,0.031801982,0.023313067,0.002675462,0.374624557,2.419755738,0.131202888,0.0012,-0.099599246,5,0,0,0,1,0,0,0,0
CO2010Q1,CO,2010-Q1,1/1/2010,-0.070517672,0.04640826,1.004399914,-0.019553539,0.258793153,-0.008458125,0.033896623,0.019880257,0.001744536,0.368616075,2.477521776,0.012882861,0.001333333,-0.135351828,5,0,0,0,1,0,0,0,0
CO2010Q2,CO,2010-Q2,1/4/2010,-0.063828836,0.023387455,0.992113996,-0.020498961,0.274654324,0.015269198,0.047181519,0.020752715,0.010198128,0.360395431,2.566723462,-0.005352527,0.001933333,0.269851265,5,0,0,0,1,0,0,0,0
CO2010Q3,CO,2010-Q3,1/7/2010,-0.014684366,0.010986537,0.90872083,-0.044222634,0.296004432,0.020286192,0.042572723,0.022507131,0.026010799,0.369141591,2.648629385,0.028179169,0.001866667,-0.083238314,5,0,0,0,1,0,0,0,0
CO2010Q4,CO,2010-Q4,1/10/2010,-0.061499682,0.088298242,0.937427956,-0.035647257,0.386800615,0.016751063,0.054533836,0.026665782,0.028355059,0.399109243,2.566630473,0.116662028,0.001866667,-0.228741017,5,0,0,0,1,0,0,0,0
CO2011Q1,CO,2011-Q1,1/1/2011,-0.076877633,0.172756387,0.982017989,-0.025349042,0.438391576,0.023716917,0.067791457,0.032011463,0.02142616,0.392033718,2.937557836,0.011357743,0.001566667,-0.037100908,5,0,0,0,1,0,0,0,0
CO2011Q2,CO,2011-Q2,1/4/2011,-0.078431326,0.106055649,1.004691642,-0.021300815,0.444865875,0.011780861,0.065466364,0.02987718,0.024150801,0.385658712,2.658720966,0.025593823,0.000933333,-0.062765472,5,0,0,0,1,0,0,0,0
CO2011Q3,CO,2011-Q3,1/7/2011,-0.086898655,0.013967029,1.01521306,-0.034627495,0.457372194,0.026411429,0.07955281,0.034230535,0.0374876,0.389453943,2.619233145,-0.1118193,0.000833333,0.559270142,5,0,0,0,1,0,0,0,0
CO2011Q4,CO,2011-Q4,1/10/2011,-0.122585947,0.047712266,1.03491568,-0.035354715,0.400369206,0.028018436,0.06532191,0.038250285,0.039491924,0.412146926,2.403505514,-0.1057626,0.000733333,-0.021284239,5,0,0,0,1,0,0,0,0
CO2012Q1,CO,2012-Q1,1/1/2012,-0.077996502,0.048946244,1.041177496,-0.018873616,0.349540611,0.014043847,0.057537715,0.034396671,0.038104606,0.407492931,2.453545252,0.097061938,0.001033333,-0.497536352,5,0,0,0,1,0,0,0,0
CO2012Q2,CO,2012-Q2,1/4/2012,-0.066779318,-0.073277943,0.924702279,-0.034189075,0.317989729,0.014689506,0.048642194,0.032970259,0.041503329,0.392256084,2.345948163,-0.063658214,0.001533333,0.095873273,5,0,0,0,1,0,0,0,0
CO2012Q3,CO,2012-Q3,1/7/2012,-0.078909717,-0.004773112,0.957521267,-0.038265207,0.30985024,0.040951897,0.024765901,0.030230865,0.023783589,0.404320796,2.336900357,-0.001918904,0.001433333,-0.21295597,5,0,0,0,1,0,0,0,0
CO2012Q4,CO,2012-Q4,1/10/2012,-0.093248287,0.038846751,1.00902148,-0.030994829,0.389929907,0.009772467,0.02851546,0.027191354,0.016108972,0.439381938,2.264301336,0.049088791,0.0016,0.034011145,5,0,0,0,1,0,0,0,0
CO2013Q1,CO,2013-Q1,1/1/2013,-0.096300043,-0.026639504,0.940837588,-0.036104778,0.309695412,0.031815821,0.026482341,0.018930712,0.017936703,0.437455233,2.429187898,0.047757513,0.001433333,-0.213883882,5,0,0,0,1,0,0,0,0
CO2013Q2,CO,2013-Q2,1/4/2013,-0.12588063,0.021043355,0.961140904,-0.02321878,0.34239525,0.019454069,0.053667034,0.020409739,0.000193938,0.432653599,2.608902309,-0.053428101,0.001166667,0.092438479,5,0,0,0,1,0,0,0,0
CO2013Q3,CO,2013-Q3,1/7/2013,-0.13594976,-0.035194798,0.941732744,-0.038392471,0.316098243,0.057539183,0.058762875,0.022287169,-0.011141824,0.431831536,2.735718728,-0.048169691,0.000833333,-0.038288094,5,0,0,0,1,0,0,0,0
CO2013Q4,CO,2013-Q4,1/10/2013,-0.144813485,0.043178175,0.97239008,-0.03318673,0.368871249,0.007270857,0.063859199,0.018284676,-0.014155943,0.449421696,2.816409934,0.055016306,0.000866667,-0.003288035,5,0,0,0,1,0,0,0,0
CO2014Q1,CO,2014-Q1,1/1/2014,-0.179550061,-0.038010204,0.894936258,-0.043634677,0.292446244,0.045200255,0.064941532,0.022900804,-0.001395429,0.449390728,2.715018693,-0.054053764,0.000733333,0.041024735,5,0,0,0,1,0,0,0,0
CO2014Q2,CO,2014-Q2,1/4/2014,-0.140341848,-0.002835005,0.859557818,-0.042610822,0.277598329,0.060888574,0.036436563,0.027686733,-0.009415832,0.45045828,2.737678714,0.067642813,0.000933333,-0.151965184,5,0,0,0,1,0,0,0,0
CO2014Q3,CO,2014-Q3,1/7/2014,-0.120849952,0.031256333,0.882759701,-0.050079074,0.246754112,0.063995895,0.043587523,0.028828295,-0.013357282,0.446772247,2.740148124,0.040626919,0.0009,0.02591315,5,0,0,0,1,0,0,0,0
CO2014Q4,CO,2014-Q4,1/10/2014,-0.18566814,-0.164487154,0.739963233,-0.072159125,0.275355546,0.022418504,0.037297519,0.034745608,-0.00538594,0.472411016,2.459173646,-0.08325665,0.001,0.206577276,5,0,0,0,1,0,0,0,0
CO2015Q1,CO,2015-Q1,1/1/2015,-0.23625319,-0.11319871,0.717286127,-0.068395961,0.281933187,0.050782427,0.030104575,0.041544904,-0.005744104,0.487017731,2.562701583,-0.013043232,0.0011,0.030177176,5,0,0,0,1,0,0,0,0
CO2015Q2,CO,2015-Q2,1/4/2015,-0.218896866,-0.048618542,0.741425399,-0.054664007,0.266480743,0.029237089,0.033211037,0.043931868,0.016429715,0.493960066,2.509395633,0.047440356,0.001233333,-0.186954352,5,0,0,0,1,0,0,0,0
CO2015Q3,CO,2015-Q3,1/7/2015,-0.294711168,-0.064995653,0.697900252,-0.071951541,0.291919027,0.040021237,0.03744546,0.047387537,0.023116824,0.49823818,2.51430315,-0.166677436,0.001366667,0.34016269,5,0,0,0,1,0,0,0,0
CO2015Q4,CO,2015-Q4,1/10/2015,-0.275603121,-0.067473255,0.705222751,-0.056361258,0.268100459,-0.006498822,0.018674382,0.061582077,0.023685301,0.523510845,2.424058363,-0.037677352,0.0016,-0.125316378,5,0,0,0,1,0,0,0,0
CO2016Q1,CO,2016-Q1,1/1/2016,-0.272972717,-0.084531458,0.706791398,-0.053473367,0.32084053,0.03434695,0.021512991,0.074005679,0.006312248,0.516849218,2.189967172,-0.089947916,0.0036,0.184583778,5,0,0,0,1,0,0,0,0
CO2016Q2,CO,2016-Q2,1/4/2016,-0.195217392,0.090565896,0.758395906,-0.036139504,0.318819402,0.040670783,0.020886107,0.079213549,-0.004170059,0.514810051,2.174738881,0.078275404,0.003733333,-0.267626036,5,0,0,0,1,0,0,0,0
CO2016Q3,CO,2016-Q3,1/7/2016,-0.155559229,0.020776536,0.779850018,-0.047101566,0.323520806,0.035421511,0.014294884,0.077952805,0.007951572,0.504830237,2.118878306,0.080728121,0.003966667,-0.169344702,5,0,0,0,1,0,0,0,0
CO2016Q4,CO,2016-Q4,1/10/2016,-0.13290859,0.060357043,0.820329186,-0.034406177,0.301956408,0.031130382,0.026419723,0.058870971,0.019702763,0.531717246,2.15800643,-0.011717833,0.0045,0.063246248,5,0,0,0,1,0,0,0,0
CO2017Q1,CO,2017-Q1,1/1/2017,-0.084444453,0.038344001,0.809125753,-0.045446171,0.272092036,0.023381929,0.010215162,0.049862645,0.005053161,0.533864344,2.215073045,0.054924562,0.007,-0.18712911,5,0,0,0,1,0,0,0,0
CO2017Q2,CO,2017-Q2,1/4/2017,-0.086000218,-0.020780336,0.787047948,-0.031865354,0.26557957,0.018421838,0.012299296,0.042449511,0.007220812,0.535884803,2.250827465,0.069409788,0.0095,-0.022977307,5,0,0,0,1,0,0,0,0
CO2017Q3,CO,2017-Q3,1/7/2017,-0.108306245,0.05960036,0.868869439,-0.034991592,0.266397958,0.036034488,0.016414904,0.036740841,-0.007910139,0.524977848,2.360130592,0.072793177,0.011533333,-0.043104555,5,0,0,0,1,0,0,0,0
CO2017Q4,CO,2017-Q4,1/10/2017,-0.108750554,0.074316746,0.944851379,-0.019358022,0.278486954,0.022442892,0.015054964,0.039985618,-0.067395525,0.563391565,2.33493419,0.051645593,0.012033333,-0.059903334,5,0,0,0,1,0,0,0,0
CO2018Q1,CO,2018-Q1,1/1/2018,-0.093933558,0.017816004,0.886648598,-0.033850066,0.336844439,0.001823961,0.017058908,0.033317984,0.003830903,0.542447074,2.374761358,0.068418699,0.014466667,0.520952347,5,0,0,0,1,0,0,0,0
CO2018Q2,CO,2018-Q2,1/4/2018,-0.079033309,0.023022918,0.819713101,-0.037895035,0.329157361,-0.003009672,0.028826806,0.031148996,0.012961363,0.537658517,2.601170618,-0.056327826,0.017366667,-0.12356567,5,0,0,0,1,0,0,0,0
CO2018Q3,CO,2018-Q3,1/7/2018,-0.094327386,0.009059952,0.88919779,-0.03805839,0.361332044,0.006909172,0.027713527,0.030984602,0.022093913,0.532333582,2.719722772,-0.077347732,0.019233333,-0.17642598,5,0,0,0,1,0,0,0,0
CO2018Q4,CO,2018-Q4,1/10/2018,-0.136757752,-0.002658298,0.849069801,-0.046895124,0.359891681,-0.001586486,0.026430885,0.032119549,,0.554079938,2.619963264,-0.07459934,0.0222,0.49319915,5,0,0,0,1,0,0,0,0
MX1994Q3,MX,1994-Q3,1/7/1994,-0.140886072,0.048974814,0.757331864,-0.052954931,1.879542345,0.027351497,0.053296315,0.065341202,0.027631735,0.484,1.255259467,0.121183467,0.044866667,-0.147988104,6,0,0,0,0,1,0,0,0
MX1994Q4,MX,1994-Q4,1/10/1994,-0.170078588,0.018286701,0.769547728,-0.05619662,5.279984562,-0.039257185,0.05152383,0.067077191,0.033695642,0.495,1.320910973,-0.000264612,0.051666667,0.198779157,6,0,0,0,0,1,0,0,0
MX1995Q1,MX,1995-Q1,1/1/1995,-0.441493536,0.022868219,1.048185496,-0.04988197,4.497288018,-0.087146823,-0.014854221,0.139815758,0.037120719,0.508,1.902772609,-0.216037007,0.0581,-0.241535429,6,0,0,0,0,1,0,0,0
MX1995Q2,MX,1995-Q2,1/4/1995,-0.361470169,0.162924462,1.131287435,-0.036953976,2.907168518,-0.042606482,-0.090675779,0.290940624,0.035822903,0.511,1.464398625,0.056950757,0.0602,0.016370458,6,0,0,0,0,1,0,0,0
MX1995Q3,MX,1995-Q3,1/7/1995,-0.281654592,0.054543206,1.082439172,-0.022256669,1.678244681,-0.002575122,-0.075437816,0.348244252,0.039161809,0.506,1.266293679,0.034269188,0.057966667,0.022900143,6,0,0,0,0,1,0,0,0
